URL,Merk,Model,Harga,Tahun Produksi,Jarak Tempuh,Warna,ABS/EBD,Aspiration,Assembled,Auto parking,Aux,Bluetooth,Boot Space (litres),CD,CO2 Emission,Cruise control,Curtain Airbags,Direct Injection,Doors,Engine CC,Engine start,Front Airbags,Front Brakes,Front Rim (inches),Front Suspension,Front Thread,Front Tyre,Fuel Consumption (L/100km),Fuel Tank (litres),Fuel Type,Gear Type,Height (mm),Immobilizer,Kerb Weight (kg),Length (mm),Number of Gears,Other,Parking sensor,Peak Power (hp),Peak Torque (Nm),Radio,Rear Brakes,Rear Rim (inches),Rear Suspension,Rear Thread,Rear Tyre,Seat Capacity,Seat belts,Side Airbags,Stability control,Steering Turn,Steering Type,Top Speed (km/h),Transmission,USB,Wheel Base (mm),Width (mm),Error
https://www.carmudi.co.id/en/for-sale/bmw-x3-sdrive20i-xline-dki-jakarta-cempaka-putih/17385138,Bmw,X3 Sdrive20I Xline,750000000,2022,22500,Black,ABS,Turbocharged,Official Import,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Direct FI,5,1998,Starter Button,,Ventilated Discs,19,Adaptive suspension,,245/50 R19,,,Petrol,8-speed Steptronic,1676,Engine Immobiliser,,4708,8,,Park Distance Control - Rear,184,300,Radio - Analogue,Ventilated Discs,19,Adaptive suspension,,245/50 R19,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Variable sport steering,,Automatic,Audio - Aux Input USB Socket,3095,2138,
https://www.carmudi.co.id/en/for-sale/toyota-alphard-g-dki-jakarta-cempaka-putih/17385115,Toyota,Alphard G,768000000,2021,27500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,2494,,,Ventilated discs,R 18,Mac pherson struts,1575,235 / 50 R 18,,75,Petrol,CVT,1895,,,4945,9,,,180,234,,Ventilated discs,R 18,Double Wishbone  with Torsion Bar,1600,235 / 50 R 18,7,,,,,Rack & pinion  wirh Electric Power streering,,Automatic,,3000,1850,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-prime-dki-jakarta-cempaka-putih/17385097,Hyundai,Creta Prime,269000000,2022,37500,White,ABS,Naturally Aspirated,,,,Bluetooth,416,,,Cruise Control,Airbags - Head for 1st Row,Indirect FI: Multi Point,5,1497,Starter Button,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,144,Radio - Analogue,Discs,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/gwm-tank-500-hev-dki-jakarta-cempaka-putih/17385075,Gwm,Tank 500 Hev,868000000,2024,7500,Silver,,Turbocharged,Official Import,Parking Assistance - Fully Automated,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1998,Starter Button,,Ventilated Discs,20,Double cross arm independent front suspension,1635,265/50R20,,75,Petrol,9-Speed Auto Transmission (9HAT),1905,,,5078,9,,Park Distance Control - Rear,244,380,,Ventilated Discs,20,Multi-link rear suspension,1635,255/50 R20,7,,,Electronic Stability Control,,Electric Steering Wheel,,Automatic,Audio - Aux Input USB Socket,2850,1934,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-q-dki-jakarta-cempaka-putih/17385029,Toyota,Kijang Innova Q,269000000,2019,62500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,Fuel injection,5,1998,,Airbag - Passenger,Ventilated Discs,17,Double wishbone with coil spring and stabilizer,1540,215/55 R17,,,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,139,183,,Drums,17,4 Link with coil spring and lateral rod,1540,215/55 R17,7,,,,,,,Automatic,,2750,1830,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-exceed-dki-jakarta-cempaka-putih/17385008,Mitsubishi,Xpander Exceed,185000000,2021,57500,Black,ABS,Naturally Aspirated,Locally Built,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,495,,,,,,5,1499,,Airbag - Passenger,Discs,16,MacPherson Strut with Coil Spring,1515,,,45,Petrol,4-Speed Automatic,1730,Engine Immobiliser,1210,4475,4,,Park Distance Control - Rear,104,141,Radio - Analogue,Drums,16,Torsion Beam,1510,,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.2,Rack and Pinion,170,Automatic,Audio - Aux Input USB Socket,2775,1750,
https://www.carmudi.co.id/en/for-sale/hyundai-stargazer-x-prime-dki-jakarta-cempaka-putih/17385002,Hyundai,Stargazer X Prime,252000000,2023,17500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Unknown,5,1497,Starter Button,,Discs,17,Mac Pherson Strut Type,,205/55R17,,,Petrol,IVT,1710,Engine Immobiliser,,4495,7,,,115,144,Radio - Analogue,Discs,17,Coupled Torsion Beam Axle (CTBA),,205/55R17,7,,,Electronic Stability Control,,Unknown,,Automatic,Audio - Aux Input USB Socket,2780,1815,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-glc300-amg-line-dki-jakarta-cempaka-putih/17384967,Mercedes,Benz Glc300 Amg Line,578000000,2019,47500,Black,ABS,Turbocharged,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,500,CD Player,177,Cruise Control,Airbags - Head for 1st Row,Direct FI: Multi Point,5,1991,Starter Button,,Ventilated Discs,18,Multi-Link,1620,235/60 R 18,7.8,66,Petrol,9G-Tronic,1602,Engine Immobiliser,1785,4732,9,Audio - Controls on Steering Column,Park Distance Control - Rear,245,370,Radio - Analogue,Ventilated Discs,18,Multi-Link,1619,235/60 R 18,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,11.8,Rack and Pinion,236,Automatic,Audio - Aux Input USB Socket,2873,1890,
https://www.carmudi.co.id/en/for-sale/toyota-voxy-dki-jakarta-cempaka-putih/17384946,Toyota,Voxy,425000000,2022,17500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1986,,,Ventilated discs,16,MacPherson Strut with Coil Spring and Stabilizer,,205/60 R16,,55,Petrol,CVT,1835,,,4710,,,,152,193,,Solid disk,16,Torsion Beam with Coil Spring and Stabilizer,,205/60 R16,7,,,,,,,Automatic,,2850,1735,
https://www.carmudi.co.id/en/for-sale/honda-city-rs-dki-jakarta-cempaka-putih/17384924,Honda,City Rs,219000000,2021,17500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,,Airbags - Head for 1st Row,Fuel Injection,5,1498,,,Ventilated Discs,16,McPherson strut,1495,185/55 R 16,,,Petrol,CVT,1488,Engine Immobiliser,,4349,6,,Park Distance Control - Rear,121,145,Radio - Analogue,Drums,16,H-Shape Torsion Beam,1483,185/55 R 16,5,,,Electronic Stability Control,,Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2600,1748,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-ultimate-dki-jakarta-cempaka-putih/17384903,Mitsubishi,Xpander Ultimate,255000000,2024,17500,Black,ABS,Naturally Aspirated,Locally Built,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,,,5,1499,Starter Button,Airbag - Passenger,Discs,17,MacPherson Strut,,,,45,Petrol,CVT,1750,Engine Immobiliser,,4475,,,Park Distance Control - Rear,104,141,Radio - Analogue,Drums,17,Torsion Beam,,,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.2,Rack & Pinion,,Automatic,Audio - Aux Input USB Socket,2775,1750,
https://www.carmudi.co.id/en/for-sale/suzuki-xl7-alpha-hybrid-dki-jakarta-cempaka-putih/17384825,Suzuki,Xl7 Alpha Hybrid,230000000,2024,17500,Brown,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,153,,,Cruise Control,,Multi-Point Fuel Injection,5,1500,Starter Button,Airbag - Passenger,Ventilated Discs,16,mac pherson strut,1515,195/60 R16,,45,Hybrid,4 speed automatic,1710,,,4450,4,,Park Distance Control - Rear,104.7,138,,Drums,16,torsion bar,1530,195/60 R16,7,,,,5.1,rack and pinion power steering,,Automatic,Audio - Aux Input USB Socket,2740,1775,
https://www.carmudi.co.id/en/for-sale/mazda-2-r-dki-jakarta-cempaka-putih/17384806,Mazda,2 R,169000000,2017,52500,Silver,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,Direct Injection,5,1496,Starter Button,,Ventilated Discs,16,MacPherson Strut,1495,185/60R16,,44,Petrol,6-speed Automatic,1495,Engine Immobiliser,1084,4060,6,,Park Distance Control - Rear,110,141,Radio - Analogue,Discs,16,Torsion beam,1485,185/60R16,5,,,Electronic Stability Control,4.7,Rack & pinion,,Automatic,Audio - Aux Input USB Socket,2570,1695,
https://www.carmudi.co.id/en/for-sale/peugeot-2008-allure-dki-jakarta-cempaka-putih/17384794,Peugeot,2008 Allure,261000000,2022,27500,Black,ABS,Turbocharged,Official Import,,,Bluetooth,,,,,,Direct Injection,5,1199,Starter Button,,Ventilated Discs,17,MacPherson struts,,215/60 R17,,43,Petrol,6-speed automatic (AT6 III),1545,Engine Immobiliser,1353,4312,6,,Park Distance Control - Rear,130,230,Radio - Analogue,Discs,17,Torsion Beam,,215/60 R17,5,,Airbags - Side for 1st Row,Electronic Stability Control,,Electric power steering,,Automatic,Audio - Aux Input USB Socket,2612,1785,
https://www.carmudi.co.id/en/for-sale/toyota-avanza-g-dki-jakarta-kemayoran/17383886,Toyota,Avanza G,220000000,2024,12500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1496,,Airbag - Passenger,Discs,R16,MacPherson Strut,1505,195/60 R16,,43,Petrol,CVT,1700,Engine Immobiliser,,4395,,,Park Distance Control - Rear,106,137,Radio - Analogue,Drums,R16,Torsion-Beam,1500,195/60 R16,7,,,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2750,1730,
https://www.carmudi.co.id/en/for-sale/honda-accord-dki-jakarta-grogol/17383656,Honda,Accord,450000000,2020,12500,White,,Turbocharged,,,,,,,,Cruise Control,Airbags - Head for 1st Row,Direct FI,4,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1591,235/45 R18,,56,Petrol,CVT with Earth Dreams Technology,1450,Engine Immobiliser,,4894,6,,Park Distance Control - Rear,190,260,Radio - Analogue,Discs,18,Multi-link,1603,235/45 R18,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,11.4,Dual Pinion EPS,,Automatic,,2830,1862,
https://www.carmudi.co.id/en/for-sale/bmw-730li-comfort-dki-jakarta-kebayoran-baru/17383365,Bmw,730Li Comfort,179000000,2010,97500,Black,ABS,Naturally Aspirated,Official Import,,,Bluetooth,,,229,Cruise Control,,,4,2996,Starter Button,Airbag - Passenger,Ventilated Discs,17,Double-wishbone,,245/55 R17,,,Petrol,8-speed automatic Steptronic,1478,Engine Immobiliser,,5212,8,,,258,310,Radio - Analogue,Ventilated Discs,17,Multi-link,,245/55 R17,5,,,Electronic Stability Control,,Rack and Pinion,245,Automatic,Audio - Aux Input USB Socket,3210,1902,
https://www.carmudi.co.id/en/for-sale/suzuki-xl7-alpha-dki-jakarta-duren-tiga/16941798,Suzuki,Xl7 Alpha,228000000,2021,62500,Black,ABS,Naturally Aspirated,,,,,153,,,,,Multi-Point Fuel Injection,5,1500,Starter Button,,Ventilated Discs,16,mac pherson strut,1515,,,45,Petrol,4 speed automatic,1710,,,4450,4,,,104.7,138,,Drums,16,torsion bar,1530,,7,,,Electronic Stability Control,5.1,rack and pinion,,Automatic,,2740,1775,
https://www.carmudi.co.id/en/for-sale/toyota-vellfire-g-dki-jakarta-kebayoran-baru/17140797,Toyota,Vellfire G,570000000,2017,62500,White,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,Electronic Fuel Injection (EFI),5,2494,Starter Button,,Ventilated Discs,18,MacPherson strut with Torsion bar,1575,235/50,,75,Petrol,7 speed sport sequential shiftmatic mode,1895,Engine Immobiliser,,4930,,,Park Distance Control - Rear,182,24,Radio - Analogue,Ventilated Discs,18,Double wishbone with torsion bar,1570,235/50,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack and Pinion with EPS,,Automatic,Audio - Aux Input USB Socket,3000,1870,
https://www.carmudi.co.id/en/for-sale/toyota-voxy-dki-jakarta-bintaro/17383208,Toyota,Voxy,343000000,2020,77500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1986,,,Ventilated discs,16,MacPherson Strut with Coil Spring and Stabilizer,,205/60 R16,,55,Petrol,CVT,1835,,,4710,,,,152,193,,Solid disk,16,Torsion Beam with Coil Spring and Stabilizer,,205/60 R16,7,,,,,,,Automatic,,2850,1735,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-a200-progressive-line-dki-jakarta-kebayoran-baru/17382834,Mercedes,Benz A200 Progressive Line,645000000,2023,2500,Black,,Turbocharged,,Parking Assistance - Fully Automated,,,,,125,Cruise Control,,,4,1332,,,,,,,,6,43,Petrol,7G-DCT automatic transmission,1446,,1390,4549,7,,,163,250,,,,,,,5,,,,,,230,Automatic,,,1992,
https://www.carmudi.co.id/en/for-sale/toyota-veloz-q-non-premium-color-dki-jakarta-lenteng-agung/17381024,Toyota,Veloz Q Non Premium Color,245000000,2023,47500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Electronic Fuel Injection (EFI),5,1496,Starter Button,,Discs,17,MacPherson Strut,1515,205/50 R17,,43,Petrol,CVT,1700,Engine Immobiliser,,4475,,,Park Distance Control - Rear,106,14,Radio - Analogue,Discs,17,Torsion Beam,1510,205/50 R17,7,,,Electronic Stability Control,,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2750,1750,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-c300-amg-line-dki-jakarta-cilandak/17379802,Mercedes,Benz C300 Amg Line,857000000,2023,7500,Black,,Turbocharged,,Parking Assistance - Fully Automated,,Bluetooth,,,168,,,Direct Injection,4,1999,Starter Button,,Ventilated Discs,18,McPherson Strut,,225/45HR18,7.4,66,Petrol,9G-Tronic Automatic,1446,,1675,4793,9,,,258,400,,Discs,18,Multi-link,,245/40HR18,5,,,,11.5,Rack and Pinion,250,Automatic,Audio - Aux Input USB Socket,2865,2054,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-cla200-dki-jakarta-kebayoran-baru/17379283,Mercedes,Benz Cla200,615000000,2019,12500,Red,,Turbocharged,,Parking Assistance - Fully Automated,,Bluetooth,460,,132,Cruise Control,,Direct FI: Multi Point,4,1332,Starter Button,,Ventilated Discs,18,McPherson Strut,1612,225/40 ZR18,5.9,43,Petrol,7G-DCT,1444,,1400,4688,7,Audio - Controls on Steering Column,,163,250,,Discs,18,Multi-Link,1602,225/40 ZR18,5,,,,11.1,Rack and Pinion,229,Automatic,,2729,1830,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-cla200-dki-jakarta-cilandak/17378830,Mercedes,Benz Cla200,745000000,2022,7500,Yellow,,Turbocharged,,Parking Assistance - Fully Automated,,Bluetooth,460,,132,Cruise Control,,Direct FI: Multi Point,4,1332,Starter Button,,Ventilated Discs,18,McPherson Strut,1612,225/40 ZR18,5.9,43,Petrol,7G-DCT,1444,,1400,4688,7,Audio - Controls on Steering Column,,163,250,,Discs,18,Multi-Link,1602,225/40 ZR18,5,,,,11.1,Rack and Pinion,229,Automatic,,2729,1830,
https://www.carmudi.co.id/en/for-sale/mazda-cx-8-skyactiv-g-elite-dki-jakarta-menteng/17205892,Mazda,Cx 8 Skyactiv G Elite,429000000,2022,7500,Red,ABS,Naturally Aspirated,Official Import,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,209,,,,Airbags - Head for 1st Row,,5,2488,,,Ventilated Discs,19 x 7J,MacPherson Strut,1595,225/55 R19,,72,Petrol,6-Speed Automatic,1730,Engine Immobiliser,1781,4900,6,Audio - Controls on Steering Column,Park Distance Control - Rear,190,252,Radio - Analogue,Discs,19 x 7J,Multi-link,1600,225/55 R19,5,,,Electronic Stability Control,11.6,Rack and Pinion with Electric Power-Assisted Steer,,Automatic,Audio - Aux Input USB Socket,2930,1840,
https://www.carmudi.co.id/en/for-sale/toyota-hiace-premio-dki-jakarta-cilandak/17377780,Toyota,Hiace Premio,452000000,2021,12500,White,ABS,Turbocharged,Official Import,,,,,,,,,Direct Injection,4,2755,,Airbag - Passenger,Discs,16,MacPherson strut (coil),1678,235/65 R16C,,70,Diesel,6-Speed Manual,2280,,,5915,6,,,156.4,420,,Discs,16,Leaf spring,1671,235/65 R16C,12,,,Electronic Stability Control,,,,Manual,,3860,1950,
https://www.carmudi.co.id/en/for-sale/mazda-mx-5-skyactiv-g-rf-dki-jakarta-sunter/17375035,Mazda,Mx 5 Skyactiv G Rf,695000000,2023,2500,Red,ABS,Naturally Aspirated,Officially Imported,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,Direct Injection,2,1998,Starter Button,Airbag - Passenger,Ventilated Discs,17,Double-Wishbone,,205/45R17,,45,Petrol,6-speed Automatic with Manual Control,1240,,,3915,6,,,181,151,Radio - Analogue,Solid discs,17,Multi-Link,,205/45R17,2,,,,9.4,,,Automatic,Audio - Aux Input USB Socket,2310,1918,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-s450l-luxury-4matic-dki-jakarta-sunter/17375017,Mercedes,Benz S450L Luxury 4Matic,1650000000,2022,27500,Black,,Turbocharged,,Parking Assistance - Fully Automated,,Bluetooth,,,191,Cruise Control,,,4,2999,,,,19,,,,9.6,76,Petrol,9G-Tronic Automatic,1503,,2825,5289,,,,367,500,,,19,,,,5,Seatbelt - Pretensioners 1st Row (Front),,,,,250,Automatic,,,1954,
https://www.carmudi.co.id/en/for-sale/lexus-lx-570-dki-jakarta-sunter/17375010,Lexus,Lx 570,675000000,2009,57500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,CD Player,,Cruise Control,,Fuel Injection,5,5663,Starter Button,Airbag - Passenger,Ventilated Discs,,,1640,,,93,Petrol,6-speed Automatic,1920,Engine Immobiliser,2719,4990,6,,,389,546,Radio - Analogue,Ventilated Discs,,,1635,,8,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,12.2,,220,Automatic,Audio - Aux Input USB Socket,2850,1970,
https://www.carmudi.co.id/en/for-sale/bmw-320i-sport-shadow-edition-dki-jakarta-sunter/17375007,Bmw,320I Sport Shadow Edition,325000000,2019,37500,Black,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,124,Cruise Control,,Fuel Injection,4,1995,,,Ventilated Discs,18,Double Wishbone,,225/45R18,18.9,,Petrol,8-speed Sport Steptronic,,,,,8,,Park Distance Control - Rear,184,270,Radio - Analogue,Ventilated Discs,18,Multi-Link,,225/45R18,5,,Airbags - Side for 1st Row,,,Rack and pinion,235,Automatic,Audio - Aux Input USB Socket,,,
https://www.carmudi.co.id/en/for-sale/bmw-520i-m-sport-dki-jakarta-sunter/17375004,Bmw,520I M Sport,1125000000,2024,2500,Grey,ABS,Turbocharged,Official Import,,,Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,Direct FI,4,1998,Starter Button,,Ventilated Discs,19,Double wishbone,,245/45 R19,,70,Petrol,8-Speed Steptronic,1515,Engine Immobiliser,,5060,8,,Park Distance Control - Rear,184,290,Radio - Analogue,Ventilated Discs,19,Five-link,,245/45 R19,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack and pinion,,Automatic,Audio - Aux Input USB Socket,2900,1900,
https://www.carmudi.co.id/en/for-sale/lexus-lx-600-vip-dki-jakarta-menteng/17374979,Lexus,Lx 600 Vip,3250000000,2023,7500,Black,ABS,Turbocharged,,,,,,,,,Airbags - Head for 1st Row,,5,3445,,,Ventilated Discs,22,Double Wishbone,,265/50R22,,,Petrol,Direct shift-10A/T,1895,Engine Immobiliser,2585,5100,,,,409,650,,Ventilated Discs,22,Trailing-link Rigid-axle Rear,,265/50R22,4,,,Electronic Stability Control,,,210,Automatic,,2850,1990,
https://www.carmudi.co.id/en/for-sale/toyota-gr-86-dki-jakarta-menteng/17374696,Toyota,Gr 86,730000000,2022,7500,Orange,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,,,,,,Cruise Control,,,2,2387,,,Ventilated discs,R 18,MacPherson Strut,1520,215/40 R18,,,Petrol,6-speed Automatic,1310,Engine Immobiliser,1,4265,6,,Park Distance Control - Rear,235,250,,Ventilated discs,R 18,Double Wishbone,1550,215/40 R18,4,,,Electronic Stability Control,,,,Automatic,,2575,1775,
https://www.carmudi.co.id/en/for-sale/wuling-almaz-exclusive-7-seater-dki-jakarta-kemayoran/17373205,Wuling,Almaz Exclusive 7 Seater,185000000,2022,12500,Silver,,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,,,,,Unknown,5,1451,,,Unknown,17,,,215/60 R17,,52,Petrol,CVT with 8-speed Manual Simulation,1760,,,4655,8,,,140,250,Radio - Analogue,Unknown,17,,,215/60 R17,7,,,,,,,Automatic,Audio - Aux Input USB Socket,2750,1835,
https://www.carmudi.co.id/en/for-sale/byd-m6-superior-captain-6-seater-dki-jakarta-bintaro/17372601,Byd,M6 Superior Captain 6 Seater,360000000,2024,7500,White,ABS,,,,,Bluetooth,580,,,Cruise Control,Airbags - Head for 1st Row,,5,,,,Ventilated Discs,17,macPherson strut,1540,225/55 R17,,,Electric,Single-speed reduction gear,1690,,1800,4710,1,,,120,310,Radio - Analogue,Discs,17,Multi-link,1530,225/55 R17,7,Seatbelt - Pretensioners 1st Row (Front),,,,,,Automatic,Audio - Aux Input USB Socket,2800,1810,
https://www.carmudi.co.id/en/for-sale/mini-countryman-cooper-s-dki-jakarta-bintaro/17370227,Mini,Countryman Cooper S,615000000,2020,2500,Grey,,Turbocharged,Official Import,,,Bluetooth,,,141,Cruise Control,,,5,1998,,,,19,,1585,,,51,Petrol,8-speed steptronic sports automatic,1557,,1535,4299,,,,192,280,,,19,,1587,,5,,,,,,225,Automatic,,2670,1822,
https://www.carmudi.co.id/en/for-sale/mitsubishi-pajero-sport-dakar-4x2-dki-jakarta-grogol/17369893,Mitsubishi,Pajero Sport Dakar 4X2,470000000,2021,62500,White,ABS,Turbocharged,,,,Bluetooth,,CD Player,,,,,5,2442,,Airbag - Passenger,Ventilated discs,R 18,"Double Wishbone type, Coil Spring",,265/60  R 18,,68,Diesel,8-speed Automatic,1805,Engine Immobiliser,2600,4785,8,,,181,430,Radio - Analogue,Ventilated discs,R 18,"3 link type Rigid Axle, coil spring",,265/60  R 18,7,Seatbelt - Pretensioners 1st Row (Front),,,5.6,,,Automatic,Audio - Aux Input USB Socket,2800,1815,
https://www.carmudi.co.id/en/for-sale/toyota-rush-trd-sportivo-dki-jakarta-halim/17055414,Toyota,Rush Trd Sportivo,196000000,2019,87500,Silver,,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1495,,,Discs,R 17,Mac Phearson strut with coil spring and stabiliser,1450,215/60 R 17,,,Petrol,4-speed Automatic,1705,,,4435,4,,,104,136,Radio - Analogue,Drums,R 17,5 link lateral rod with coil spring and stabiliser,1460,215/60 R 17,7,,,,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2685,1695,
https://www.carmudi.co.id/en/for-sale/honda-brio-satya-e-dki-jakarta-pasar-rebo/17368713,Honda,Brio Satya E,145000000,2019,62500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Indirect FI: Multi Point,5,1199,,Airbag - Passenger,Ventilated Discs,14,MacPherson Strut,1480,175/65 R14,,35,Petrol,CVT with Earth Dreams Technology,1485,Engine Immobiliser,,3800,5,,,90,110,Radio - Analogue,Drums,14,H-shape Torsion Beam,1465,175/65 R14,5,Seatbelt - Pretensioners 1st Row (Front),,,,Rack & Pinion with Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2405,1680,
